,Loss,Accuracy
0,0.7702897191047668,0.8125
1,0.325136661529541,0.8125
2,0.39229464530944824,0.375
3,0.45167988538742065,0.3125
4,0.38670456409454346,0.375
5,0.2665332853794098,0.8125
6,0.20046745240688324,0.8125
7,0.2407824993133545,0.8125
8,0.2797909379005432,0.8125
9,0.25736406445503235,0.8125
10,0.20794185996055603,0.8125
11,0.18598198890686035,0.8125
12,0.2060661017894745,0.8125
13,0.23438549041748047,0.8125
14,0.24122828245162964,0.8125
15,0.22477233409881592,0.8125
16,0.20151036977767944,0.8125
17,0.19096308946609497,0.8125
18,0.19836780428886414,0.8125
19,0.21029959619045258,0.8125
20,0.21174456179141998,0.8125
21,0.20116083323955536,0.8125
22,0.18852122128009796,0.8125
23,0.18392828106880188,0.8125
24,0.18844382464885712,0.8125
25,0.19518578052520752,0.8125
26,0.19731973111629486,0.8125
27,0.19345122575759888,0.8125
28,0.18734656274318695,0.8125
29,0.18411245942115784,0.8125
30,0.18577082455158234,0.8125
31,0.18974429368972778,0.8125
32,0.19178931415081024,0.8125
33,0.19014717638492584,0.8125
34,0.18668600916862488,0.8125
35,0.18454790115356445,0.8125
36,0.18507254123687744,0.8125
37,0.18693746626377106,0.8125
38,0.18788406252861023,0.8125
39,0.18689323961734772,0.8125
40,0.18484646081924438,0.8125
41,0.18345727026462555,0.8125
42,0.18360581994056702,0.8125
43,0.1846095770597458,0.8125
44,0.18508508801460266,0.8125
45,0.1844053715467453,0.8125
46,0.1831970363855362,0.8125
47,0.18250535428524017,0.8125
48,0.18267148733139038,0.8125
49,0.18310144543647766,0.8125
50,0.1830054074525833,0.8125
51,0.18219934403896332,0.8125
52,0.18117719888687134,0.8125
53,0.18049384653568268,0.8125
54,0.180156871676445,0.8125
55,0.17966371774673462,0.8125
56,0.17858649790287018,0.8125
57,0.17699682712554932,0.8125
58,0.17526818811893463,0.8125
59,0.17355786263942719,0.8125
60,0.17159771919250488,0.8125
61,0.1689831018447876,0.8125
62,0.16555768251419067,0.8125
63,0.16143882274627686,0.8125
64,0.156690314412117,0.8125
65,0.15107031166553497,0.8125
66,0.14419350028038025,0.8125
67,0.13594084978103638,0.8125
68,0.126662939786911,0.8125
69,0.11704219877719879,0.875
70,0.10789021849632263,0.875
71,0.10002738237380981,0.9375
72,0.09413252770900726,0.9375
73,0.09052284061908722,0.9375
74,0.08877430856227875,0.9375
75,0.08755838125944138,0.9375
76,0.08543507754802704,0.9375
77,0.08203115314245224,0.9375
78,0.07817445695400238,0.9375
79,0.07487607002258301,0.9375
80,0.07241447269916534,0.9375
81,0.07046481966972351,0.9375
82,0.0688837543129921,0.9375
83,0.06789359450340271,0.9375
84,0.06734100729227066,0.9375
85,0.06638406962156296,0.9375
86,0.06446953117847443,0.9375
87,0.062108658254146576,0.9375
88,0.06016409024596214,0.9375
89,0.058914896100759506,0.9375
90,0.05813313275575638,0.9375
91,0.057594362646341324,0.9375
92,0.057251136749982834,0.9375
93,0.05708064138889313,0.9375
94,0.05697605013847351,0.9375
95,0.056833650916814804,0.9375
96,0.05665811523795128,0.9375
97,0.05651593208312988,0.9375
98,0.056421685963869095,0.9375
99,0.056328289210796356,0.9375
100,0.05621214210987091,0.9375
101,0.05610864236950874,0.9375
102,0.05605316162109375,0.9375
103,0.056030213832855225,0.9375
104,0.05600397288799286,0.9375
105,0.05597066134214401,0.9375
106,0.0559522807598114,0.9375
107,0.055952634662389755,0.9375
108,0.05594911426305771,0.9375
109,0.055926378816366196,0.9375
110,0.05589441955089569,0.9375
111,0.05586685612797737,0.9375
112,0.05583925172686577,0.9375
113,0.05580005422234535,0.9375
114,0.05575183406472206,0.9375
115,0.05570808798074722,0.9375
116,0.05567384883761406,0.9375
117,0.05564185231924057,0.9375
118,0.05560698360204697,0.9375
119,0.055573720484972,0.9375
120,0.05554597079753876,0.9375
121,0.055518414825201035,0.9375
122,0.05548303574323654,0.9375
123,0.05543915182352066,0.9375
124,0.05539138615131378,0.9375
125,0.05534154921770096,0.9375
126,0.05528787523508072,0.9375
127,0.05523078516125679,0.9375
128,0.05517372861504555,0.9375
129,0.055118054151535034,0.9375
130,0.05506104230880737,0.9375
131,0.05499989911913872,0.9375
132,0.05493476241827011,0.9375
133,0.05486660078167915,0.9375
134,0.05479482561349869,0.9375
135,0.054718777537345886,0.9375
136,0.05463998764753342,0.9375
137,0.054561205208301544,0.9375
138,0.05448392778635025,0.9375
139,0.05440804362297058,0.9375
140,0.0543331541121006,0.9375
141,0.05425874888896942,0.9375
142,0.05418359115719795,0.9375
143,0.05410665273666382,0.9375
144,0.05402868986129761,0.9375
145,0.053951773792505264,0.9375
146,0.05387725681066513,0.9375
147,0.053805090487003326,0.9375
148,0.05373460054397583,0.9375
149,0.05366494506597519,0.9375
150,0.05359509959816933,0.9375
151,0.053524501621723175,0.9375
152,0.053453799337148666,0.9375
153,0.05338454991579056,0.9375
154,0.05331791564822197,0.9375
155,0.053254034370183945,0.9375
156,0.05319242179393768,0.9375
157,0.05313264578580856,0.9375
158,0.05307469889521599,0.9375
159,0.05301906540989876,0.9375
160,0.05296613276004791,0.9375
161,0.05291557312011719,0.9375
162,0.052866362035274506,0.9375
163,0.05281785875558853,0.9375
164,0.052770212292671204,0.9375
165,0.0527242049574852,0.9375
166,0.0526806116104126,0.9375
167,0.052639830857515335,0.9375
168,0.05260177701711655,0.9375
169,0.0525660403072834,0.9375
170,0.052532415837049484,0.9375
171,0.0525008961558342,0.9375
172,0.05247127637267113,0.9375
173,0.052443068474531174,0.9375
174,0.052415888756513596,0.9375
175,0.0523897185921669,0.9375
176,0.05236486718058586,0.9375
177,0.05234169587492943,0.9375
178,0.05232024937868118,0.9375
179,0.05230017751455307,0.9375
180,0.05228110030293465,0.9375
181,0.05226282775402069,0.9375
182,0.05224528908729553,0.9375
183,0.052228447049856186,0.9375
184,0.05221228301525116,0.9375
185,0.052196893841028214,0.9375
186,0.052182480692863464,0.9375
187,0.052169252187013626,0.9375
188,0.05215714871883392,0.9375
189,0.05214592069387436,0.9375
190,0.05213525891304016,0.9375
191,0.052124984562397,0.9375
192,0.05211513116955757,0.9375
193,0.05210570991039276,0.9375
194,0.05209675431251526,0.9375
195,0.05208829417824745,0.9375
196,0.05208032950758934,0.9375
197,0.05207284539937973,0.9375
198,0.05206574872136116,0.9375
199,0.052058909088373184,0.9375
200,0.05205228924751282,0.9375
201,0.05204593390226364,0.9375
202,0.05203992873430252,0.9375
203,0.05203428119421005,0.9375
204,0.05202894285321236,0.9375
205,0.052023861557245255,0.9375
206,0.05201897770166397,0.9375
207,0.052014246582984924,0.9375
208,0.052009642124176025,0.9375
209,0.05200517177581787,0.9375
210,0.05200086161494255,0.9375
211,0.05199674516916275,0.9375
212,0.051992807537317276,0.9375
213,0.051989007741212845,0.9375
214,0.05198531970381737,0.9375
215,0.05198173597455025,0.9375
216,0.05197827145457268,0.9375
217,0.05197490379214287,0.9375
218,0.05197165533900261,0.9375
219,0.05196850001811981,0.9375
220,0.051965441554784775,0.9375
221,0.051962461322546005,0.9375
222,0.05195953696966171,0.9375
223,0.05195668712258339,0.9375
224,0.05195389315485954,0.9375
225,0.05195118114352226,0.9375
226,0.05194853991270065,0.9375
227,0.051945969462394714,0.9375
228,0.051943447440862656,0.9375
229,0.05194098874926567,0.9375
230,0.05193856731057167,0.9375
231,0.05193620175123215,0.9375
232,0.051933884620666504,0.9375
233,0.051931608468294144,0.9375
234,0.05192938446998596,0.9375
235,0.051927193999290466,0.9375
236,0.051925044506788254,0.9375
237,0.051922932267189026,0.9375
238,0.05192084610462189,0.9375
239,0.051918815821409225,0.9375
240,0.05191681161522865,0.9375
241,0.05191483348608017,0.9375
242,0.05191289633512497,0.9375
243,0.05191097408533096,0.9375
244,0.05190909281373024,0.9375
245,0.05190723389387131,0.9375
246,0.051905401051044464,0.9375
247,0.051903579384088516,0.9375
248,0.051901791244745255,0.9375
249,0.05190004035830498,0.9375
250,0.0518982857465744,0.9375
251,0.05189657583832741,0.9375
252,0.051894865930080414,0.9375
253,0.051893189549446106,0.9375
254,0.05189153552055359,0.9375
255,0.05188988894224167,0.9375
256,0.05188824608922005,0.9375
257,0.05188663676381111,0.9375
258,0.05188503861427307,0.9375
259,0.05188344419002533,0.9375
260,0.05188186839222908,0.9375
261,0.05188031494617462,0.9375
262,0.051878780126571655,0.9375
263,0.051877234131097794,0.9375
264,0.05187571421265602,0.9375
265,0.051874201744794846,0.9375
266,0.051872700452804565,0.9375
267,0.05187121778726578,0.9375
268,0.05186973512172699,0.9375
269,0.0518682524561882,0.9375
270,0.05186678096652031,0.9375
271,0.05186532437801361,0.9375
272,0.05186387524008751,0.9375
273,0.051862433552742004,0.9375
274,0.0518609955906868,0.9375
275,0.051859550178050995,0.9375
276,0.05185813829302788,0.9375
277,0.05185671150684357,0.9375
278,0.05185529217123985,0.9375
279,0.051853884011507034,0.9375
280,0.051852479577064514,0.9375
281,0.0518510602414608,0.9375
282,0.05184965580701828,0.9375
283,0.05184826999902725,0.9375
284,0.051846861839294434,0.9375
285,0.05184546485543251,0.9375
286,0.05184406787157059,0.9375
287,0.05184268206357956,0.9375
288,0.05184128135442734,0.9375
289,0.05183989182114601,0.9375
290,0.051838506013154984,0.9375
291,0.05183711647987366,0.9375
292,0.05183572322130203,0.9375
293,0.051834337413311005,0.9375
294,0.05183294415473938,0.9375
295,0.05183154717087746,0.9375
296,0.05183015391230583,0.9375
297,0.05182875692844391,0.9375
298,0.051827359944581985,0.9375
299,0.05182596296072006,0.9375
300,0.051824554800987244,0.9375
301,0.05182315409183502,0.9375
302,0.051821738481521606,0.9375
303,0.051820337772369385,0.9375
304,0.05181892588734627,0.9375
305,0.05181749910116196,0.9375
306,0.05181608349084854,0.9375
307,0.05181465297937393,0.9375
308,0.05181322619318962,0.9375
309,0.051811784505844116,0.9375
310,0.05181035026907921,0.9375
311,0.05180889740586281,0.9375
312,0.051807451993227005,0.9375
313,0.05180598795413971,0.9375
314,0.05180452764034271,0.9375
315,0.05180306360125542,0.9375
316,0.05180157721042633,0.9375
317,0.05180010572075844,0.9375
318,0.051798611879348755,0.9375
319,0.05179710313677788,0.9375
320,0.051795605570077896,0.9375
321,0.05179410055279732,0.9375
322,0.051792580634355545,0.9375
323,0.05179104954004288,0.9375
324,0.05178951099514961,0.9375
325,0.05178796499967575,0.9375
326,0.05178641527891159,0.9375
327,0.05178483948111534,0.9375
328,0.05178327113389969,0.9375
329,0.05178169533610344,0.9375
330,0.0517800971865654,0.9375
331,0.05177849158644676,0.9375
332,0.05177687853574753,0.9375
333,0.0517752468585968,0.9375
334,0.051773615181446075,0.9375
335,0.05177196115255356,0.9375
336,0.05177030712366104,0.9375
337,0.051768627017736435,0.9375
338,0.05176695063710213,0.9375
339,0.05176525563001633,0.9375
340,0.051763541996479034,0.9375
341,0.05176181718707085,0.9375
342,0.05176008492708206,0.9375
343,0.051758334040641785,0.9375
344,0.051756568253040314,0.9375
345,0.051754798740148544,0.9375
346,0.05175301432609558,0.9375
347,0.05175120010972023,0.9375
348,0.05174937844276428,0.9375
349,0.051747534424066544,0.9375
350,0.05174568295478821,0.9375
351,0.05174381658434868,0.9375
352,0.05174192786216736,0.9375
353,0.051740020513534546,0.9375
354,0.051738109439611435,0.9375
355,0.051736172288656235,0.9375
356,0.051734212785959244,0.9375
357,0.05173224210739136,0.9375
358,0.05173025280237198,0.9375
359,0.05172824487090111,0.9375
360,0.051726214587688446,0.9375
361,0.051724161952733994,0.9375
362,0.05172208696603775,0.9375
363,0.05172000825405121,0.9375
364,0.05171789973974228,0.9375
365,0.05171576887369156,0.9375
366,0.05171361565589905,0.9375
367,0.051711440086364746,0.9375
368,0.051709238439798355,0.9375
369,0.05170701816678047,0.9375
370,0.051704779267311096,0.9375
371,0.05170251056551933,0.9375
372,0.051700226962566376,0.9375
373,0.051697902381420135,0.9375
374,0.051695566624403,0.9375
375,0.05169320106506348,0.9375
376,0.05169081687927246,0.9375
377,0.05168840289115906,0.9375
378,0.05168595537543297,0.9375
379,0.05168348550796509,0.9375
380,0.05168098211288452,0.9375
381,0.051678452640771866,0.9375
382,0.05167589709162712,0.9375
383,0.05167331546545029,0.9375
384,0.051670704036951065,0.9375
385,0.05166805535554886,0.9375
386,0.05166538432240486,0.9375
387,0.05166267603635788,0.9375
388,0.05165994167327881,0.9375
389,0.05165717378258705,0.9375
390,0.05165436118841171,0.9375
391,0.05165152996778488,0.9375
392,0.05164865776896477,0.9375
393,0.05164575204253197,0.9375
394,0.051642805337905884,0.9375
395,0.05163983255624771,0.9375
396,0.051636818796396255,0.9375
397,0.05163376405835152,0.9375
398,0.05163067579269409,0.9375
399,0.05162755027413368,0.9375
400,0.05162438005208969,0.9375
401,0.05162116885185242,0.9375
402,0.05161791294813156,0.9375
403,0.051614634692668915,0.9375
404,0.05161130800843239,0.9375
405,0.05160793289542198,0.9375
406,0.051604513078927994,0.9375
407,0.05160105228424072,0.9375
408,0.05159755051136017,0.9375
409,0.05159398913383484,0.9375
410,0.05159039795398712,0.9375
411,0.05158674344420433,0.9375
412,0.051583051681518555,0.9375
413,0.0515793114900589,0.9375
414,0.05157551169395447,0.9375
415,0.051571667194366455,0.9375
416,0.05156777426600456,0.9375
417,0.05156382918357849,0.9375
418,0.05155983194708824,0.9375
419,0.05155577510595322,0.9375
420,0.05155165493488312,0.9375
421,0.05154749006032944,0.9375
422,0.05154326185584068,0.9375
423,0.051538996398448944,0.9375
424,0.051534637808799744,0.9375
425,0.05153024196624756,0.9375
426,0.0515257827937603,0.9375
427,0.05152124539017677,0.9375
428,0.051516659557819366,0.9375
429,0.051512014120817184,0.9375
430,0.05150729417800903,0.9375
431,0.05150250345468521,0.9375
432,0.051497649401426315,0.9375
433,0.05149272456765175,0.9375
434,0.05148773267865181,0.9375
435,0.0514826625585556,0.9375
436,0.05147753283381462,0.9375
437,0.051472313702106476,0.9375
438,0.05146702751517296,0.9375
439,0.051461659371852875,0.9375
440,0.05145621299743652,0.9375
441,0.051450684666633606,0.9375
442,0.051445089280605316,0.9375
443,0.051439397037029266,0.9375
