epoch,loss,mae
64,0.7980532646179199,0.6875126957893372
65,1.347899317741394,0.866746187210083
66,0.9462893009185791,0.7605229616165161
67,0.4697364270687103,0.5444959998130798
68,0.2696494162082672,0.41218987107276917
69,0.27804800868034363,0.4151643216609955
70,0.31434106826782227,0.4390445053577423
71,0.3107866644859314,0.44644761085510254
72,1.0529767274856567,0.8209600448608398
73,0.633582592010498,0.6091675162315369
74,0.34577175974845886,0.4697763919830322
75,0.3291589617729187,0.42472073435783386
76,0.3184067904949188,0.4337407648563385
77,0.17943905293941498,0.3379390239715576
78,1.85677969455719,0.9017626047134399
79,1.535970687866211,0.9062325954437256
80,0.561860203742981,0.5861061215400696
81,0.25347813963890076,0.39083510637283325
82,0.2514720857143402,0.4004667401313782
83,0.1504296362400055,0.3035733103752136
84,0.17068633437156677,0.33113768696784973
85,0.11907476931810379,0.27083295583724976
86,0.17146317660808563,0.32328492403030396
87,0.2570549249649048,0.39033788442611694
88,0.18720945715904236,0.32921117544174194
89,0.3209940195083618,0.41405045986175537
90,0.4285070598125458,0.48306897282600403
91,0.1975395828485489,0.3485017716884613
92,0.41980844736099243,0.4920322895050049
93,0.4529508054256439,0.5335900783538818
94,0.5158560276031494,0.5566664934158325
95,0.32106825709342957,0.44466179609298706
96,0.11849581450223923,0.2717057168483734
97,0.09355809539556503,0.2400311827659607
98,0.16831353306770325,0.32173311710357666
99,0.16879405081272125,0.31991156935691833
100,0.29550573229789734,0.4294086694717407
101,0.35072994232177734,0.4712930917739868
102,0.5895125269889832,0.5920737981796265
103,1.0619829893112183,0.8000670671463013
104,0.4608031213283539,0.5308640003204346
105,0.17498919367790222,0.33580610156059265
106,0.14395323395729065,0.299022912979126
107,0.19933505356311798,0.34777024388313293
108,0.12872271239757538,0.2795972228050232
109,0.12193290144205093,0.28067755699157715
110,0.2124924510717392,0.3551984131336212
111,0.1514858454465866,0.3086870014667511
112,0.1514897346496582,0.30159687995910645
113,0.2503734827041626,0.3991383910179138
114,0.2178562581539154,0.3602897822856903
115,0.07089672237634659,0.2107044756412506
116,0.17404119670391083,0.33092400431632996
117,0.12049896270036697,0.2695671617984772
118,0.10133969783782959,0.25114747881889343
119,0.5499027371406555,0.5606511831283569
120,0.47576090693473816,0.5498037934303284
121,0.46110427379608154,0.5278050303459167
122,0.28017768263816833,0.422443151473999
123,0.43980032205581665,0.5152674913406372
124,0.2579353451728821,0.3963090777397156
125,0.23233599960803986,0.3907819986343384
126,0.11635729670524597,0.2757604718208313
127,0.07754961401224136,0.21505233645439148
128,0.03511011600494385,0.14786505699157715
129,0.04573981091380119,0.16395244002342224
130,0.012994011864066124,0.08938068896532059
131,0.1755898892879486,0.2636299431324005
132,0.7275135517120361,0.666210949420929
133,0.30243054032325745,0.42880475521087646
134,0.24061833322048187,0.38270053267478943
135,0.09789745509624481,0.24951137602329254
136,0.19844195246696472,0.3352771997451782
137,0.16362163424491882,0.2960096299648285
138,0.09330537915229797,0.24284958839416504
139,0.09084514528512955,0.23796236515045166
140,0.10969619452953339,0.2559191882610321
141,0.07353062182664871,0.21801753342151642
142,0.0934433564543724,0.21970288455486298
143,0.3989441990852356,0.5031852722167969
144,0.536348283290863,0.5755608081817627
145,0.08646851778030396,0.22437718510627747
146,0.20643159747123718,0.34673118591308594
147,0.406619668006897,0.49333688616752625
148,0.18080714344978333,0.3458251655101776
149,0.12319941818714142,0.27676984667778015
150,0.038885463029146194,0.1535869985818863
151,0.010507578030228615,0.08065313845872879
152,0.007729227188974619,0.06959586590528488
153,0.010923267342150211,0.0851505696773529
154,0.013439036905765533,0.08860822767019272
155,0.28393295407295227,0.4213502109050751
156,0.27238985896110535,0.4004947543144226
157,0.20898009836673737,0.36173996329307556
158,0.38836923241615295,0.502812922000885
159,0.8267658948898315,0.6959218382835388
160,0.12057425081729889,0.2662772834300995
161,0.04988476634025574,0.17470680177211761
162,0.02745871990919113,0.13018275797367096
163,0.06403578817844391,0.18905147910118103
164,1.011225938796997,0.6926841735839844
165,0.3959425985813141,0.4862157106399536
166,0.1181459128856659,0.2748257517814636
167,0.22438335418701172,0.3736637234687805
168,0.21054241061210632,0.3397689461708069
169,0.04596833139657974,0.16501575708389282
170,0.06523395329713821,0.18570347130298615
171,0.018926426768302917,0.10338252782821655
172,0.016226910054683685,0.10038551688194275
173,0.5277396440505981,0.5428565740585327
174,0.35539719462394714,0.46614211797714233
175,0.11272482573986053,0.2603188157081604
176,0.14365041255950928,0.2959234416484833
177,0.029160646721720695,0.1332470178604126
178,0.026607928797602654,0.12469950318336487
179,0.08165587484836578,0.22698181867599487
180,0.20859402418136597,0.35875755548477173
181,0.21186740696430206,0.3620257079601288
182,0.22223536670207977,0.35700851678848267
183,0.3805648684501648,0.46302327513694763
184,0.6293681859970093,0.6016128063201904
185,0.2087858021259308,0.33314111828804016
186,0.10966318845748901,0.2643902897834778
187,0.09895525872707367,0.23766867816448212
188,0.21450449526309967,0.34823620319366455
189,0.0742959976196289,0.21657486259937286
190,0.060521699488162994,0.19085685908794403
191,0.10647933185100555,0.2549382448196411
192,0.6214569807052612,0.6543393731117249
193,0.17314064502716064,0.3305673897266388
194,0.12020222842693329,0.28451964259147644
195,0.04586908593773842,0.16657118499279022
196,0.04174693301320076,0.1586911976337433
197,0.48618707060813904,0.543487012386322
198,0.4422897696495056,0.5005106329917908
199,0.15084771811962128,0.3037624657154083
200,0.12862037122249603,0.2853308618068695
201,0.15232601761817932,0.3108972907066345
202,0.03333796560764313,0.14505042135715485
203,0.015530155971646309,0.10118018835783005
204,0.029764389619231224,0.12003341317176819
205,0.15946607291698456,0.31540605425834656
206,0.37178122997283936,0.4702177941799164
207,0.25456416606903076,0.3605571389198303
208,0.10070370882749557,0.2518955171108246
209,0.08176480233669281,0.22370535135269165
210,0.15164317190647125,0.3124924600124359
211,0.3417879045009613,0.4499521553516388
212,0.5907543301582336,0.6176072955131531
213,0.20750729739665985,0.35711485147476196
214,0.4078660309314728,0.501845121383667
215,0.3803494870662689,0.485395222902298
216,0.08691050112247467,0.2334098368883133
217,0.027356822043657303,0.1299436241388321
218,0.017168113961815834,0.10559908300638199
219,0.011317495256662369,0.0849572941660881
220,0.012469546869397163,0.08739341795444489
221,0.008026344701647758,0.06949741393327713
222,0.0026823622174561024,0.04002908989787102
223,0.01055578887462616,0.07996785640716553
224,0.2778458595275879,0.39005565643310547
225,1.4825223684310913,0.9302359223365784
226,0.7803797125816345,0.6891602277755737
227,0.1913951337337494,0.35632380843162537
228,0.10189513117074966,0.2514893114566803
229,0.05785902589559555,0.188017338514328
230,0.01691454090178013,0.1006474569439888
231,0.01858077198266983,0.10638999938964844
232,0.01689700223505497,0.10343790799379349
233,0.011100353673100471,0.08248298615217209
234,0.08454236388206482,0.21316395699977875
235,0.29406431317329407,0.40917202830314636
236,0.577879786491394,0.5981713533401489
237,0.13171103596687317,0.28191885352134705
238,0.03829625993967056,0.15278297662734985
239,0.02556433528661728,0.12471093982458115
240,0.0822526142001152,0.22201411426067352
241,0.13397905230522156,0.28963503241539
242,0.24488940834999084,0.40151795744895935
243,0.09744187444448471,0.25131604075431824
244,0.06134256720542908,0.19374313950538635
245,0.35754576325416565,0.4397102892398834
246,0.41746628284454346,0.5108489394187927
247,0.23833966255187988,0.36696526408195496
248,0.1286608725786209,0.2860584855079651
249,0.20414531230926514,0.3495907783508301
250,0.493893563747406,0.5565376281738281
251,0.3382142186164856,0.4558120369911194
252,0.17007744312286377,0.30399200320243835
253,0.10479126870632172,0.25206026434898376
254,0.08924929052591324,0.2227107733488083
255,0.05273681879043579,0.16815990209579468
256,0.012410853989422321,0.0853332057595253
257,0.007259052246809006,0.06473235040903091
258,0.006498909089714289,0.06330383569002151
259,0.03821144625544548,0.15724197030067444
260,0.07646860182285309,0.2179906815290451
261,0.36891767382621765,0.43697789311408997
262,0.6474152207374573,0.6379766464233398
263,0.4320613443851471,0.5192157030105591
264,0.2357424795627594,0.3944410979747772
265,0.30919939279556274,0.4383980631828308
266,0.3332276940345764,0.4368358254432678
267,0.3539016544818878,0.46783748269081116
268,0.13190555572509766,0.2876123785972595
269,0.08640837669372559,0.23539553582668304
270,0.451846182346344,0.5084891319274902
271,0.3623621463775635,0.45408445596694946
272,0.15897642076015472,0.312965989112854
273,0.07131047546863556,0.20765359699726105
274,0.016127219423651695,0.10172686725854874
275,0.025655684992671013,0.1260887235403061
276,0.009783392772078514,0.07665643095970154
277,0.02014424279332161,0.11550220847129822
278,0.007073934189975262,0.06628172844648361
279,0.01789010688662529,0.1065867468714714
280,0.03284011036157608,0.13997210562229156
281,0.3834179937839508,0.47695642709732056
282,0.19711560010910034,0.3501506745815277
283,0.11047706753015518,0.26438450813293457
284,0.2467363029718399,0.38679638504981995
285,0.6947551965713501,0.6509682536125183
286,0.561353325843811,0.595759391784668
287,0.1380496323108673,0.28435179591178894
288,0.10372401773929596,0.24330401420593262
289,0.05749233812093735,0.18788130581378937
290,0.07644002884626389,0.19968892633914948
291,0.1664719134569168,0.31248608231544495
292,1.2816649675369263,0.8773431777954102
293,0.7116097211837769,0.6060969233512878
294,0.12933498620986938,0.28881239891052246
295,0.09853117913007736,0.24486710131168365
296,0.02433633618056774,0.12397581338882446
297,0.01267661526799202,0.08875194936990738
298,0.02657208777964115,0.13219790160655975
299,0.016214415431022644,0.09946545958518982
300,0.042418740689754486,0.16393551230430603
301,0.08809807896614075,0.22460539638996124
302,0.8407300710678101,0.7278130650520325
303,0.30583077669143677,0.4465393126010895
304,0.09013180434703827,0.23503699898719788
305,0.09692999720573425,0.24284903705120087
306,0.19563202559947968,0.3392676115036011
307,0.2547815144062042,0.408627986907959
308,0.09433837234973907,0.24714364111423492
309,0.24221406877040863,0.36529868841171265
310,0.12114614993333817,0.251569926738739
311,0.05826178565621376,0.1769704669713974
312,0.0939040407538414,0.246751606464386
313,0.12904076278209686,0.2791593074798584
314,0.1426117867231369,0.2981534004211426
315,0.40887969732284546,0.5174503326416016
316,0.1964390128850937,0.3437260091304779
317,0.11663367599248886,0.2721974849700928
318,0.03821931034326553,0.15758463740348816
319,0.061282966285943985,0.19116385281085968
320,0.4066947102546692,0.5209094882011414
321,0.16080909967422485,0.30014151334762573
322,0.04870014265179634,0.17204643785953522
323,0.05371570214629173,0.18613551557064056
324,0.09197995811700821,0.22655244171619415
325,0.3902498185634613,0.46452876925468445
326,0.17337852716445923,0.3273675739765167
327,0.15328021347522736,0.3028969168663025
328,0.5407872796058655,0.6063174605369568
329,0.8076010346412659,0.7005796432495117
330,0.08287934958934784,0.22169895470142365
331,0.11217061430215836,0.2751728594303131
332,0.04159725829958916,0.16014701128005981
333,0.032617755234241486,0.14051330089569092
334,0.08582498878240585,0.2144186794757843
335,0.04632691666483879,0.16523902118206024
336,0.027602441608905792,0.12859763205051422
337,0.04170837625861168,0.14980579912662506
338,0.19626106321811676,0.3490193784236908
339,0.23344582319259644,0.38199809193611145
340,0.2470998466014862,0.4011128842830658
341,0.06555795669555664,0.20498934388160706
342,0.21316348016262054,0.348849356174469
343,0.22398258745670319,0.3811025023460388
344,0.09283968061208725,0.22980409860610962
345,0.305146187543869,0.44755202531814575
346,0.2049068957567215,0.3633987605571747
347,0.25114020705223083,0.38282689452171326
348,0.2691773772239685,0.41301533579826355
349,0.4766380488872528,0.5423334836959839
350,0.17445561289787292,0.3269405961036682
351,0.14500972628593445,0.30762824416160583
352,0.076514832675457,0.21081723272800446
353,0.039455775171518326,0.15845146775245667
354,0.027261145412921906,0.12968730926513672
355,0.013503148220479488,0.09116601943969727
356,0.018133273348212242,0.10464555025100708
357,0.038181256502866745,0.14436812698841095
358,0.09493830054998398,0.244642436504364
359,0.04811530187726021,0.1717151552438736
360,0.22518780827522278,0.3414941728115082
361,0.5547404289245605,0.5420348644256592
362,0.29768887162208557,0.4245050549507141
363,0.2144964635372162,0.37693506479263306
364,0.10255476832389832,0.2541802227497101
365,0.08846450597047806,0.22430461645126343
366,0.10562636703252792,0.2605021893978119
367,0.5252852439880371,0.544602632522583
368,1.0318076610565186,0.8108692169189453
369,0.24269910156726837,0.3860461115837097
370,0.0728108361363411,0.21412210166454315
371,0.07824043184518814,0.21893194317817688
372,0.03417014703154564,0.1482180953025818
373,0.015610125847160816,0.09643647819757462
374,0.024976519867777824,0.12209706008434296
375,0.0352826751768589,0.14695271849632263
376,0.014631233178079128,0.09544429183006287
377,0.05607951804995537,0.1811968982219696
378,0.04248197749257088,0.16336441040039062
379,0.053674738854169846,0.18152093887329102
380,0.1387646198272705,0.2656378448009491
381,0.8421195149421692,0.7284366488456726
382,0.9865107536315918,0.7871298789978027
383,0.19539761543273926,0.3474041819572449
384,0.1186922937631607,0.28037819266319275
385,0.06369141489267349,0.19269202649593353
386,0.07708527892827988,0.2135511189699173
387,0.04262985289096832,0.15870355069637299
388,0.02242089994251728,0.121263787150383
389,0.37202462553977966,0.4674322307109833
390,0.45119979977607727,0.5047648549079895
391,0.05802116543054581,0.18952777981758118
392,0.16806650161743164,0.29357457160949707
393,1.2788193225860596,0.8864538073539734
394,0.2871733009815216,0.4206143617630005
395,0.2810955047607422,0.4159107506275177
396,0.05569151043891907,0.1853741854429245
397,0.0478643961250782,0.16763657331466675
398,0.12147678434848785,0.26641419529914856
399,0.03956517204642296,0.15690821409225464
400,0.019446704536676407,0.10927994549274445
401,0.014195054769515991,0.0957566425204277
402,0.03449038043618202,0.14213718473911285
403,0.16864359378814697,0.3143167495727539
404,0.06811046600341797,0.18963804841041565
405,0.029639089480042458,0.13814666867256165
406,0.22577141225337982,0.33953556418418884
407,0.11447366327047348,0.25361180305480957
408,0.5133504867553711,0.5698630809783936
409,0.2386842668056488,0.37710264325141907
410,0.1391093134880066,0.29718396067619324
411,0.1337936371564865,0.28925520181655884
412,0.1032084971666336,0.25414764881134033
413,0.04995196312665939,0.1755429357290268
414,0.19131340086460114,0.31759798526763916
415,0.06401924043893814,0.2021593451499939
416,0.09063124656677246,0.23993432521820068
417,0.11461690068244934,0.2662440836429596
418,0.18025721609592438,0.3292226791381836
419,0.12157401442527771,0.2688957452774048
420,0.133572518825531,0.2895171642303467
421,0.2469763308763504,0.3950333595275879
422,0.2503337860107422,0.3930031359195709
423,0.13029946386814117,0.2783131003379822
424,0.02949785813689232,0.13506720960140228
425,0.015645166859030724,0.10034564137458801
426,0.3940389156341553,0.3570043742656708
427,0.8613225221633911,0.7242370843887329
428,0.16001449525356293,0.3138796091079712
429,0.08531004935503006,0.2298111617565155
430,0.16048595309257507,0.3112890422344208
431,0.08590389788150787,0.22495469450950623
432,0.04920846223831177,0.1686035692691803
433,0.26399117708206177,0.4127938151359558
434,0.0971841886639595,0.22297236323356628
435,0.035245832055807114,0.14376063644886017
436,0.04543108865618706,0.15836793184280396
437,0.12717485427856445,0.28068676590919495
438,0.05313488468527794,0.18153999745845795
439,0.0319814458489418,0.1413002461194992
440,0.017320135608315468,0.10337656736373901
441,0.022870808839797974,0.11463549733161926
442,0.021628595888614655,0.11523465812206268
443,1.0341578722000122,0.7357760667800903
444,1.3167164325714111,0.8835331797599792
445,0.1672191023826599,0.3200784921646118
446,0.07358666509389877,0.21082526445388794
447,0.04932348057627678,0.18082746863365173
448,0.05780898407101631,0.1848810315132141
449,0.19088216125965118,0.34226739406585693
450,4.77347993850708,1.6845555305480957
451,0.5113993883132935,0.5409818291664124
452,0.15157045423984528,0.3125069737434387
453,0.06555512547492981,0.20065099000930786
454,0.03989199176430702,0.15939706563949585
455,0.0336671881377697,0.14798592031002045
456,0.020446671172976494,0.11272765696048737
457,0.02988399751484394,0.13590463995933533
458,0.044043976813554764,0.1551329791545868
459,0.024526165798306465,0.11968758702278137
460,0.07438480108976364,0.21144777536392212
461,0.01809079200029373,0.10262911766767502
462,0.047313276678323746,0.1734003871679306
463,0.036131810396909714,0.14738552272319794
464,0.03843303769826889,0.15648570656776428
465,0.27001920342445374,0.38418644666671753
466,0.21635369956493378,0.33743301033973694
467,0.09514200687408447,0.24830253422260284
468,0.06991635262966156,0.2078084796667099
469,0.04931340366601944,0.17483268678188324
470,0.15984927117824554,0.3090413808822632
471,0.03010236658155918,0.13594980537891388
472,0.0278150737285614,0.1251494437456131
473,0.11411309242248535,0.250406950712204
474,0.09992022812366486,0.25574788451194763
475,0.40483221411705017,0.4795367419719696
476,0.9470293521881104,0.7175125479698181
477,1.9185712337493896,1.0343371629714966
478,0.2596539556980133,0.3787776231765747
479,0.07349023967981339,0.21015264093875885
480,0.04730955883860588,0.1747208535671234
481,0.03636939451098442,0.15168160200119019
482,0.04186809062957764,0.1579703390598297
483,0.032857563346624374,0.14335894584655762
484,0.03914308175444603,0.14707279205322266
485,0.05927647650241852,0.19548927247524261
486,0.03849224001169205,0.1409551203250885
487,0.0671342983841896,0.203804150223732
488,0.031355176120996475,0.14192719757556915
489,0.046214036643505096,0.1702500879764557
490,0.08139164000749588,0.2248193323612213
491,0.03048953041434288,0.13959214091300964
492,0.31271663308143616,0.42794936895370483
493,0.17389380931854248,0.3194364607334137
494,1.2970157861709595,0.8774271607398987
495,0.3336396813392639,0.4578498303890228
496,0.2252654880285263,0.3831346035003662
497,0.3340608477592468,0.4552972912788391
498,0.09122740477323532,0.23393775522708893
499,0.05065172538161278,0.17961385846138
500,0.020786527544260025,0.11593127995729446
501,0.04539857804775238,0.13922548294067383
502,0.08306048810482025,0.2334575355052948
503,0.4271337389945984,0.5237966775894165
504,0.1503310650587082,0.30562692880630493
505,0.11455642431974411,0.27548402547836304
506,0.03501478582620621,0.14447222650051117
507,0.282216876745224,0.43334758281707764
508,0.1585211455821991,0.31026995182037354
509,0.05584419146180153,0.18279606103897095
510,0.023310627788305283,0.1222246065735817
511,0.08938942104578018,0.22483105957508087
512,0.4146401286125183,0.5025062561035156
513,0.35682007670402527,0.46439069509506226
514,0.46015816926956177,0.5262212157249451
515,0.32394927740097046,0.4536736309528351
516,0.09253935515880585,0.23953373730182648
517,0.06295052170753479,0.19921603798866272
518,0.04909563809633255,0.16570594906806946
519,0.02640550024807453,0.12923584878444672
520,0.038144923746585846,0.14717638492584229
521,0.009620064869523048,0.07878758758306503
522,0.13524478673934937,0.2499992549419403
523,0.218363419175148,0.371755450963974
524,0.1632480025291443,0.30831149220466614
525,0.9461240172386169,0.7638968229293823
526,0.892164945602417,0.733269214630127
527,0.176169291138649,0.3253178000450134
528,0.14443686604499817,0.30396464467048645
529,0.05170468986034393,0.18316048383712769
530,0.027974668890237808,0.12845943868160248
531,0.01474936492741108,0.09435640275478363
532,0.01083654910326004,0.08268020302057266
533,0.022169286385178566,0.11023015528917313
534,0.044789206236600876,0.16791096329689026
535,0.10383792221546173,0.24823668599128723
536,0.23382776975631714,0.36345338821411133
537,0.5457240343093872,0.5588561296463013
538,0.7166217565536499,0.6666640043258667
539,0.20357070863246918,0.35724779963493347
540,0.09650921821594238,0.24594120681285858
541,0.13454602658748627,0.29043421149253845
542,0.07679014652967453,0.20948810875415802
543,0.014772280119359493,0.09719867259263992
544,0.03783583268523216,0.1431947499513626
545,0.05290468409657478,0.16062454879283905
546,0.028299398720264435,0.12566833198070526
547,1.3437776565551758,0.894004762172699
548,0.7990018129348755,0.6954362988471985
549,0.23497629165649414,0.3902265727519989
550,0.13787591457366943,0.28880050778388977
551,0.04895605519413948,0.175209179520607
552,0.03206650912761688,0.1411452293395996
553,0.1591736376285553,0.32163915038108826
554,0.04047321155667305,0.1624087393283844
555,0.04827069118618965,0.1758989542722702
556,0.06930525600910187,0.21011517941951752
557,0.03666539862751961,0.14957815408706665
558,0.037168119102716446,0.1461147964000702
559,0.08250362426042557,0.21468712389469147
560,0.178534135222435,0.3284512758255005
561,0.8964354395866394,0.7137241363525391
562,0.5280414819717407,0.5689258575439453
563,1.3707404136657715,0.9175509810447693
564,0.24253253638744354,0.37182140350341797
565,1.0245165824890137,0.7881733775138855
566,0.12170834094285965,0.27758198976516724
567,0.12768077850341797,0.28658705949783325
568,0.054271623492240906,0.18408417701721191
569,0.02198556251823902,0.11700692027807236
570,0.017023658379912376,0.1021888330578804
571,0.010226935148239136,0.07921162992715836
572,0.007768545765429735,0.06841671466827393
573,0.01936383917927742,0.09709933400154114
574,0.05277465283870697,0.17531579732894897
575,0.23059989511966705,0.3791344463825226
576,0.25208133459091187,0.3807956576347351
577,0.1681700497865677,0.3236590623855591
578,0.05269351974129677,0.18078932166099548
579,0.09826063364744186,0.24221813678741455
580,0.16474340856075287,0.3156583309173584
581,0.22699202597141266,0.3789244592189789
582,0.18898633122444153,0.3389190435409546
583,0.16454213857650757,0.3001607358455658
584,0.04581966623663902,0.16758674383163452
585,0.022359607741236687,0.11824344843626022
586,0.04242727532982826,0.16354890167713165
587,0.15442460775375366,0.30453014373779297
588,0.40506744384765625,0.4940013289451599
589,0.31227177381515503,0.42871028184890747
590,0.10407498478889465,0.2599414885044098
591,0.17459994554519653,0.3313283920288086
592,0.12324406206607819,0.27566733956336975
593,0.07242788374423981,0.21572758257389069
594,0.10301794856786728,0.24500031769275665
595,0.16226105391979218,0.32201236486434937
596,0.16312825679779053,0.30598482489585876
597,0.3723621666431427,0.452321857213974
598,0.05096094310283661,0.1829807460308075
599,0.07844027876853943,0.2235545665025711
600,0.0236025620251894,0.11883135885000229
601,0.08753550797700882,0.22244857251644135
602,0.1082892045378685,0.2607952952384949
603,0.1304338425397873,0.29205435514450073
604,0.5760521292686462,0.6041311621665955
605,0.2861899435520172,0.4294297397136688
606,0.11466793715953827,0.26041027903556824
607,0.05166010558605194,0.17590546607971191
608,0.11029298603534698,0.2685084640979767
609,0.18597890436649323,0.31444475054740906
610,0.29460620880126953,0.421811580657959
611,0.07779883593320847,0.22042536735534668
612,0.03486615791916847,0.13778510689735413
613,0.018021145835518837,0.10545533150434494
614,0.016573624685406685,0.0971464067697525
615,0.10490910708904266,0.25659772753715515
616,1.3788143396377563,0.8602342009544373
617,0.826256513595581,0.7003085017204285
618,0.11242090910673141,0.26583629846572876
619,0.14039254188537598,0.2900620400905609
620,0.07553733885288239,0.21405091881752014
621,0.2981569170951843,0.36106249690055847
622,0.6192024350166321,0.5922927260398865
623,0.16294877231121063,0.3210553526878357
624,0.08864694833755493,0.22611671686172485
625,0.040934205055236816,0.1642996221780777
626,0.04778524488210678,0.17506085336208344
627,0.03123907558619976,0.13474798202514648
628,0.17102694511413574,0.3214241564273834
629,0.05935914069414139,0.19588440656661987
630,0.07399501651525497,0.2132905274629593
631,0.07280197739601135,0.20998096466064453
632,0.15120531618595123,0.29956716299057007
633,0.02716889977455139,0.12493439018726349
634,0.015993960201740265,0.09953466802835464
635,0.462473064661026,0.5106383562088013
636,0.18252702057361603,0.3284824788570404
637,0.06460051983594894,0.19291384518146515
638,0.22165310382843018,0.36202821135520935
639,0.05083420127630234,0.18212513625621796
640,0.027602696791291237,0.1267564296722412
641,0.05203115567564964,0.16905434429645538
642,0.19702385365962982,0.3378952443599701
643,0.11072906851768494,0.2662137448787689
644,0.24651217460632324,0.3874233067035675
645,0.2903410792350769,0.42869359254837036
646,0.10459157824516296,0.25327855348587036
647,0.45164138078689575,0.5271381139755249
648,0.17678867280483246,0.3364715278148651
649,0.04576428607106209,0.16770188510417938
650,0.04707524925470352,0.1749880462884903
651,0.0685146301984787,0.20696571469306946
652,0.3356775641441345,0.43839192390441895
653,0.13414928317070007,0.2879650294780731
654,0.3435245752334595,0.45004215836524963
655,0.2567155957221985,0.39650389552116394
656,0.2332475632429123,0.3763255774974823
657,0.10137886554002762,0.24801261723041534
658,0.15057314932346344,0.3122762441635132
659,0.13229694962501526,0.2766015827655792
660,0.052909597754478455,0.17616765201091766
661,0.02175009995698929,0.11444389075040817
662,0.021186066791415215,0.1160045936703682
663,0.25532230734825134,0.3623707592487335
664,0.6446377635002136,0.6166964173316956
665,0.5535735487937927,0.5750695466995239
666,0.27124497294425964,0.4218262732028961
667,0.31164127588272095,0.43395859003067017
668,0.08850200474262238,0.22806057333946228
669,0.05273845046758652,0.16726092994213104
670,0.016914544627070427,0.1025719940662384
671,0.0221144650131464,0.11847978085279465
672,0.025790337473154068,0.1246606782078743
673,0.11763223260641098,0.2403596192598343
674,0.047012247145175934,0.17177535593509674
675,0.016153236851096153,0.09703511744737625
676,0.008488343097269535,0.07271573692560196
677,0.04497935622930527,0.1623123437166214
678,0.19484330713748932,0.36232879757881165
679,1.335806131362915,0.8091647624969482
680,0.5663249492645264,0.5885332226753235
681,0.15499870479106903,0.31549251079559326
682,0.07877534627914429,0.22102855145931244
683,0.028225606307387352,0.13628947734832764
684,0.02381381206214428,0.12368142604827881
685,0.029617372900247574,0.135990709066391
686,0.14753298461437225,0.30767855048179626
687,0.11335393041372299,0.2638391852378845
688,0.1564830243587494,0.30146417021751404
689,0.4616915285587311,0.4953100383281708
690,0.09344346821308136,0.2452440857887268
691,0.04626452550292015,0.16932444274425507
692,0.13539426028728485,0.28204816579818726
693,0.17249421775341034,0.3044365346431732
694,0.11487548053264618,0.25719013810157776
695,0.10153169929981232,0.25270283222198486
696,0.09794622659683228,0.25465846061706543
697,0.05082114785909653,0.18073314428329468
698,0.014305722899734974,0.09274807572364807
699,0.1306580752134323,0.2410244345664978
700,1.1155433654785156,0.851145327091217
701,0.6323304176330566,0.62657630443573
702,0.1855504959821701,0.3490014672279358
