epoch,accuracy,loss
0,0.69140625,0.8867917060852051
1,0.80859375,0.6285750865936279
2,0.80859375,0.6016011238098145
3,0.80859375,0.5950689315795898
4,0.80859375,0.5709874629974365
5,0.80859375,0.5556151270866394
6,0.80859375,0.540169894695282
7,0.80859375,0.5258572697639465
8,0.80859375,0.5216058492660522
9,0.80859375,0.5032554864883423
10,0.80859375,0.4908379316329956
11,0.80859375,0.47541743516921997
12,0.80859375,0.4613701105117798
13,0.828125,0.452796071767807
14,0.80859375,0.44679686427116394
15,0.81640625,0.4281194806098938
16,0.8125,0.4173736274242401
17,0.8359375,0.41537249088287354
18,0.8125,0.4046570062637329
19,0.828125,0.39529725909233093
20,0.8359375,0.40461188554763794
21,0.83984375,0.3822043836116791
22,0.85546875,0.3811875283718109
23,0.85546875,0.3734876811504364
24,0.85546875,0.36620843410491943
25,0.85546875,0.3655605614185333
26,0.8515625,0.3634300231933594
27,0.84375,0.35594892501831055
28,0.8671875,0.35682886838912964
29,0.84765625,0.3505113422870636
30,0.859375,0.34774261713027954
31,0.875,0.3415077328681946
32,0.859375,0.3361544609069824
33,0.875,0.34234118461608887
34,0.875,0.33323630690574646
35,0.86328125,0.3296513855457306
36,0.87109375,0.32521703839302063
37,0.859375,0.31912460923194885
38,0.8828125,0.3240893483161926
39,0.8984375,0.31198662519454956
40,0.859375,0.3198777437210083
41,0.9140625,0.31872522830963135
42,0.8671875,0.3160480558872223
43,0.87109375,0.3072551488876343
44,0.91796875,0.31514978408813477
45,0.8671875,0.30774590373039246
46,0.8984375,0.3010804355144501
47,0.90234375,0.2985214591026306
48,0.9140625,0.2960658371448517
49,0.91015625,0.2922336757183075
50,0.88671875,0.29651135206222534
51,0.90625,0.2924334406852722
52,0.88671875,0.2894919514656067
53,0.90234375,0.28782743215560913
54,0.88671875,0.28861111402511597
55,0.9140625,0.28288692235946655
56,0.91015625,0.2846073806285858
57,0.91796875,0.2876712679862976
58,0.90625,0.2830514907836914
59,0.8984375,0.28472742438316345
60,0.8984375,0.27958306670188904
61,0.90625,0.27846652269363403
62,0.90625,0.28418344259262085
63,0.90234375,0.27717718482017517
64,0.91796875,0.2732446789741516
65,0.91015625,0.2735994756221771
66,0.90234375,0.2792013883590698
67,0.89453125,0.2791944742202759
68,0.9140625,0.27183496952056885
69,0.8984375,0.27283382415771484
70,0.9140625,0.2687155604362488
71,0.890625,0.2702938914299011
72,0.8984375,0.2776309549808502
73,0.8984375,0.2694510221481323
74,0.90234375,0.2712920308113098
75,0.91796875,0.2637154757976532
76,0.90625,0.2696445882320404
77,0.91015625,0.2624375820159912
78,0.91015625,0.2650584876537323
79,0.89453125,0.26099538803100586
80,0.890625,0.25965240597724915
81,0.90234375,0.26216840744018555
82,0.89453125,0.26263606548309326
83,0.91015625,0.2655814290046692
84,0.90625,0.27036044001579285
85,0.90234375,0.2655285596847534
86,0.8984375,0.26207032799720764
87,0.90234375,0.2594395875930786
88,0.90234375,0.25966688990592957
89,0.90234375,0.26272308826446533
90,0.9140625,0.25675472617149353
91,0.91796875,0.25411802530288696
92,0.90625,0.2680460512638092
93,0.91796875,0.253463476896286
94,0.9140625,0.2565321624279022
95,0.90234375,0.25961723923683167
96,0.90234375,0.2544477581977844
97,0.90625,0.25506067276000977
98,0.90625,0.2579626739025116
99,0.91796875,0.25761741399765015
