,Loss,Accuracy
0,0.20722734928131104,0.8125
1,0.40137404203414917,0.8125
2,0.22027504444122314,0.8125
3,0.23771798610687256,0.8125
4,0.27797144651412964,0.8125
5,0.2264237105846405,0.8125
6,0.1888594627380371,0.8125
7,0.21928972005844116,0.8125
8,0.2404533326625824,0.8125
9,0.21976478397846222,0.8125
10,0.19503729045391083,0.8125
11,0.19393005967140198,0.8125
12,0.20143064856529236,0.8125
13,0.19700860977172852,0.8125
14,0.18437084555625916,0.8125
15,0.1807238906621933,0.8125
16,0.1894964575767517,0.8125
17,0.19343309104442596,0.8125
18,0.18351642787456512,0.8125
19,0.17148512601852417,0.8125
20,0.16836534440517426,0.8125
21,0.16790588200092316,0.8125
22,0.15975314378738403,0.8125
23,0.14636780321598053,0.8125
24,0.13798044621944427,0.8125
25,0.1350940763950348,0.8125
26,0.12824949622154236,0.8125
27,0.11672535538673401,0.8125
28,0.10923866927623749,0.8125
29,0.10746961832046509,0.9375
30,0.10497044771909714,0.9375
31,0.10055544972419739,0.9375
32,0.09898743778467178,0.9375
33,0.1004202589392662,0.9375
34,0.10002659261226654,0.9375
35,0.09721370041370392,0.9375
36,0.09585818648338318,0.875
37,0.09650725871324539,0.875
38,0.0955762267112732,0.875
39,0.09264035522937775,0.875
40,0.09106513112783432,0.9375
41,0.09095469117164612,0.9375
42,0.08941540122032166,0.9375
43,0.0868685394525528,0.9375
44,0.0854201540350914,0.9375
45,0.08373109996318817,0.9375
46,0.08051576465368271,0.9375
47,0.07768400758504868,0.9375
48,0.07574410736560822,0.9375
49,0.07318401336669922,0.9375
50,0.07045156508684158,0.9375
51,0.06872401386499405,0.9375
52,0.0671229213476181,0.9375
53,0.0650709718465805,0.9375
54,0.06357741355895996,0.9375
55,0.06252774596214294,0.9375
56,0.06112601235508919,0.9375
57,0.05998356640338898,0.9375
58,0.05939638242125511,0.9375
59,0.05856040492653847,0.9375
60,0.05779515206813812,0.9375
61,0.05748599022626877,0.9375
62,0.05697300285100937,0.9375
63,0.05646762251853943,0.9375
64,0.056268587708473206,0.9375
65,0.05585012584924698,0.9375
66,0.055484071373939514,0.9375
67,0.05532008036971092,0.9375
68,0.05496537685394287,0.9375
69,0.054730091243982315,0.9375
70,0.054591841995716095,0.9375
71,0.05431297421455383,0.9375
72,0.0541779026389122,0.9375
73,0.05400407314300537,0.9375
74,0.053766217082738876,0.9375
75,0.0536528155207634,0.9375
76,0.05345100536942482,0.9375
77,0.053304631263017654,0.9375
78,0.05320264399051666,0.9375
79,0.053038984537124634,0.9375
80,0.05295811966061592,0.9375
81,0.052825942635536194,0.9375
82,0.05272158607840538,0.9375
83,0.052654922008514404,0.9375
84,0.0525619238615036,0.9375
85,0.05252851918339729,0.9375
86,0.05245698615908623,0.9375
87,0.052407801151275635,0.9375
88,0.05236600339412689,0.9375
89,0.05231766030192375,0.9375
90,0.05230202153325081,0.9375
91,0.05225689336657524,0.9375
92,0.05223122984170914,0.9375
93,0.05219002440571785,0.9375
94,0.052156198769807816,0.9375
95,0.052128151059150696,0.9375
96,0.052086975425481796,0.9375
97,0.05205601081252098,0.9375
98,0.05201026797294617,0.9375
99,0.05198010429739952,0.9375
100,0.0519428551197052,0.9375
101,0.051912013441324234,0.9375
102,0.051879603415727615,0.9375
103,0.051848962903022766,0.9375
104,0.05182627588510513,0.9375
105,0.05180219188332558,0.9375
106,0.05178593099117279,0.9375
107,0.051765426993370056,0.9375
108,0.05175311490893364,0.9375
109,0.05173895135521889,0.9375
110,0.05173039436340332,0.9375
111,0.05171941593289375,0.9375
112,0.051710501313209534,0.9375
113,0.051701176911592484,0.9375
114,0.051692746579647064,0.9375
115,0.05168461054563522,0.9375
116,0.051675111055374146,0.9375
117,0.051666319370269775,0.9375
118,0.05165639892220497,0.9375
119,0.05164806544780731,0.9375
120,0.05163812264800072,0.9375
121,0.05162925645709038,0.9375
122,0.05161910504102707,0.9375
123,0.05161051079630852,0.9375
124,0.05160103738307953,0.9375
125,0.05159255117177963,0.9375
126,0.05158337950706482,0.9375
127,0.0515754334628582,0.9375
128,0.05156737193465233,0.9375
129,0.051560211926698685,0.9375
130,0.05155283585190773,0.9375
131,0.05154623091220856,0.9375
132,0.05153960734605789,0.9375
133,0.051533352583646774,0.9375
134,0.051526784896850586,0.9375
135,0.051520347595214844,0.9375
136,0.05151376128196716,0.9375
137,0.05150724574923515,0.9375
138,0.05150044709444046,0.9375
139,0.051493655890226364,0.9375
140,0.05148681253194809,0.9375
141,0.051479943096637726,0.9375
142,0.05147288367152214,0.9375
143,0.05146576464176178,0.9375
144,0.05145853012800217,0.9375
145,0.05145127698779106,0.9375
146,0.05144387111067772,0.9375
147,0.05143647640943527,0.9375
148,0.05142899975180626,0.9375
149,0.05142154172062874,0.9375
150,0.05141393840312958,0.9375
151,0.05140628293156624,0.9375
152,0.05139845982193947,0.9375
153,0.05139053240418434,0.9375
154,0.0513823926448822,0.9375
155,0.051374152302742004,0.9375
156,0.0513656847178936,0.9375
157,0.051357097923755646,0.9375
158,0.05134827271103859,0.9375
159,0.051339246332645416,0.9375
160,0.051329996436834335,0.9375
161,0.05132053419947624,0.9375
162,0.051310814917087555,0.9375
163,0.051300860941410065,0.9375
164,0.051290687173604965,0.9375
165,0.051280222833156586,0.9375
166,0.051269493997097015,0.9375
167,0.05125848203897476,0.9375
168,0.05124717578291893,0.9375
169,0.05123552680015564,0.9375
170,0.05122356861829758,0.9375
171,0.05121123790740967,0.9375
172,0.05119851231575012,0.9375
173,0.05118541792035103,0.9375
174,0.05117189139127731,0.9375
175,0.051157914102077484,0.9375
176,0.05114348232746124,0.9375
177,0.051128558814525604,0.9375
178,0.05111311003565788,0.9375
179,0.051097139716148376,0.9375
180,0.05108058080077171,0.9375
181,0.05106343328952789,0.9375
182,0.05104564130306244,0.9375
183,0.05102718621492386,0.9375
184,0.05100800842046738,0.9375
185,0.050988100469112396,0.9375
186,0.05096736550331116,0.9375
187,0.05094580352306366,0.9375
188,0.05092335492372513,0.9375
189,0.05089995265007019,0.9375
190,0.05087554454803467,0.9375
191,0.050850074738264084,0.9375
192,0.050823476165533066,0.9375
193,0.05079566687345505,0.9375
194,0.05076657608151436,0.9375
195,0.05073613300919533,0.9375
196,0.0507042370736599,0.9375
197,0.0506708025932312,0.9375
198,0.050635725259780884,0.9375
199,0.05059888958930969,0.9375
200,0.05056019499897957,0.9375
201,0.050519492477178574,0.9375
202,0.05047666281461716,0.9375
203,0.05043156072497368,0.9375
204,0.05038401857018471,0.9375
205,0.050333887338638306,0.9375
206,0.050280969589948654,0.9375
207,0.05022505670785904,0.9375
208,0.050165969878435135,0.9375
209,0.05010347068309784,0.9375
210,0.05003731697797775,0.9375
211,0.04996724799275398,0.9375
212,0.04989299550652504,0.9375
213,0.04981425404548645,0.9375
214,0.049730733036994934,0.9375
215,0.049642063677310944,0.9375
216,0.049547918140888214,0.9375
217,0.049447908997535706,0.9375
218,0.049341652542352676,0.9375
219,0.049228742718696594,0.9375
220,0.049108728766441345,0.9375
221,0.0489811934530735,0.9375
222,0.04884566366672516,0.9375
223,0.048701707273721695,0.9375
224,0.04854883626103401,0.9375
225,0.048386603593826294,0.9375
226,0.04821456968784332,0.9375
227,0.04803229123353958,0.9375
228,0.047839388251304626,0.9375
229,0.047635506838560104,0.9375
230,0.04742031544446945,0.9375
231,0.04719362407922745,0.9375
232,0.046955253928899765,0.9375
233,0.046705134212970734,0.9375
234,0.04644349217414856,0.9375
235,0.0461714006960392,0.9375
236,0.04589594155550003,0.9375
237,0.04565312713384628,0.9375
238,0.04567763954401016,0.9375
239,0.0456356443464756,0.9375
240,0.04509016126394272,0.9375
241,0.04442721605300903,0.9375
242,0.04454481229186058,0.9375
243,0.04419032484292984,0.9375
244,0.04354347288608551,0.9375
245,0.04361464083194733,0.9375
246,0.04318786412477493,0.9375
247,0.042681735008955,0.9375
248,0.042696863412857056,0.9375
249,0.042192939668893814,0.9375
250,0.04183502495288849,0.9375
251,0.04175621643662453,0.9375
252,0.041249990463256836,0.9375
253,0.04098246246576309,0.9375
254,0.040818072855472565,0.9375
255,0.04035449028015137,0.9375
256,0.040114860981702805,0.9375
257,0.03990555554628372,0.9375
258,0.03949154168367386,0.9375
259,0.03924106806516647,0.9375
260,0.03902563452720642,0.9375
261,0.038655005395412445,0.9375
262,0.038369596004486084,0.9375
263,0.038163553923368454,0.9375
264,0.037849634885787964,0.9375
265,0.037520963698625565,0.9375
266,0.03729197382926941,0.9375
267,0.037053998559713364,0.9375
268,0.03673715889453888,0.9375
269,0.03643430024385452,0.9375
270,0.036193542182445526,0.9375
271,0.03596271947026253,0.9375
272,0.0356973335146904,0.9375
273,0.03540249541401863,0.9375
274,0.03511719033122063,0.9375
275,0.03485751152038574,0.9375
276,0.03461950272321701,0.9375
277,0.03439713269472122,0.9375
278,0.034189917147159576,0.9375
279,0.034025147557258606,0.9375
280,0.03392248600721359,0.9375
281,0.034015364944934845,0.9375
282,0.03423886373639107,0.9375
283,0.03477727249264717,0.9375
284,0.034367918968200684,0.9375
285,0.0334901288151741,0.9375
286,0.032430313527584076,0.9375
287,0.03232765197753906,0.9375
288,0.0328855961561203,0.9375
289,0.03297662362456322,0.9375
290,0.03250333294272423,0.9375
291,0.031611938029527664,0.9375
292,0.03129219263792038,0.9375
293,0.031549591571092606,0.9375
294,0.031798820942640305,0.9375
295,0.03176060691475868,0.9375
296,0.031104421243071556,0.9375
297,0.030531316995620728,0.9375
298,0.03032601624727249,0.9375
299,0.03044736385345459,0.9375
300,0.03065108321607113,0.9375
301,0.030557163059711456,0.9375
302,0.03028692863881588,0.9375
303,0.029816819354891777,0.9375
304,0.029461391270160675,0.9375
305,0.029285449534654617,0.9375
306,0.029266158118844032,0.9375
307,0.029357194900512695,0.9375
308,0.02948400191962719,0.9375
309,0.029727213084697723,0.9375
310,0.02979058027267456,0.9375
311,0.029867570847272873,0.9375
312,0.029391534626483917,0.9375
313,0.028858933597803116,0.9375
314,0.028310321271419525,0.9375
315,0.028053350746631622,0.9375
316,0.028078123927116394,0.9375
317,0.02826608344912529,0.9375
318,0.028563009575009346,0.9375
319,0.028715820983052254,0.9375
320,0.028859920799732208,0.9375
321,0.028518058359622955,0.9375
322,0.02808368019759655,0.9375
323,0.02751416154205799,0.9375
324,0.027164218947291374,0.9375
325,0.027079639956355095,0.9375
326,0.027191773056983948,0.9375
327,0.027406934648752213,0.9375
328,0.0275487769395113,0.9375
329,0.027664702385663986,0.9375
330,0.027484741061925888,0.9375
331,0.02722972258925438,0.9375
332,0.026814162731170654,0.9375
333,0.02647489309310913,0.9375
334,0.026256151497364044,0.9375
335,0.026177236810326576,0.9375
336,0.026203658431768417,0.9375
337,0.026290837675333023,0.9375
338,0.02644144929945469,0.9375
339,0.026576301082968712,0.9375
340,0.026770485565066338,0.9375
341,0.026765834540128708,0.9375
342,0.026690773665905,0.9375
343,0.026276852935552597,0.9375
344,0.025828469544649124,0.9375
345,0.025433361530303955,0.9375
346,0.02524857595562935,0.9375
347,0.025261443108320236,0.9375
348,0.025385502725839615,0.9375
349,0.0255481768399477,0.9375
350,0.025623014196753502,0.9375
351,0.02563577890396118,0.9375
352,0.025453338399529457,0.9375
353,0.02520286664366722,0.9375
354,0.02487950772047043,0.9375
355,0.024613402783870697,0.9375
356,0.024440988898277283,0.9375
357,0.024369798600673676,0.9375
358,0.02437196858227253,0.9375
359,0.024408765137195587,0.9375
360,0.024459335952997208,0.9375
361,0.024478372186422348,0.9375
362,0.024473918601870537,0.9375
363,0.024385083466768265,0.9375
364,0.024244941771030426,0.9375
365,0.024031436070799828,0.9375
366,0.023808522149920464,0.9375
367,0.02360517904162407,0.9375
368,0.023455021902918816,0.9375
369,0.023360544815659523,0.9375
370,0.023309392854571342,0.9375
371,0.023285159841179848,0.9375
372,0.023272793740034103,0.9375
373,0.023266460746526718,0.9375
374,0.023252371698617935,0.9375
375,0.023229273036122322,0.9375
376,0.023174289613962173,0.9375
377,0.023085538297891617,0.9375
378,0.022945351898670197,0.9375
379,0.022768359631299973,0.9375
380,0.022569911554455757,0.9375
381,0.022381650283932686,0.9375
382,0.022226594388484955,0.9375
383,0.022114377468824387,0.9375
384,0.022038869559764862,0.9375
385,0.021984487771987915,0.9375
386,0.021933965384960175,0.9375
387,0.021874038502573967,0.9375
388,0.02179543301463127,0.9375
389,0.021697066724300385,0.9375
390,0.02157800830900669,0.9375
391,0.021445276215672493,0.9375
392,0.02130364440381527,0.9375
393,0.021162427961826324,0.9375
394,0.02102768048644066,0.9375
395,0.020904015749692917,0.9375
396,0.020791921764612198,0.9375
397,0.020688239485025406,0.9375
398,0.020587360486388206,0.9375
399,0.020483065396547318,0.9375
400,0.02037118375301361,0.9375
401,0.020249471068382263,0.9375
402,0.020120015367865562,0.9375
403,0.019985979422926903,0.9375
404,0.01985175535082817,0.9375
405,0.019720155745744705,0.9375
406,0.019591813907027245,0.9375
407,0.019465049728751183,0.9375
408,0.01933681033551693,0.9375
409,0.01920422911643982,0.9375
410,0.019065899774432182,0.9375
411,0.01892276480793953,0.9375
412,0.018777184188365936,0.9375
413,0.018631571903824806,0.9375
414,0.01848672702908516,0.9375
415,0.018341314047574997,0.9375
416,0.01819305121898651,0.9375
417,0.01804065704345703,0.9375
418,0.017884856089949608,0.9375
419,0.017727674916386604,0.9375
420,0.017570339143276215,0.9375
421,0.017412133514881134,0.9375
422,0.01725156605243683,0.9375
423,0.017088022083044052,0.9375
424,0.016922621056437492,0.9375
425,0.016756683588027954,0.9375
426,0.016590161249041557,0.9375
427,0.01642199233174324,0.9375
428,0.016251862049102783,0.9375
429,0.01608080416917801,0.9375
430,0.015909584239125252,0.9375
431,0.015737757086753845,0.9375
432,0.015564767643809319,0.9375
433,0.015391157008707523,0.9375
434,0.015217678621411324,0.9375
435,0.015044158324599266,0.9375
436,0.014870165847241879,0.9375
437,0.014696217142045498,0.9375
438,0.0145227937027812,0.9375
439,0.014349663630127907,0.9375
440,0.014176707714796066,0.9375
441,0.0140044204890728,0.9375
442,0.01383292581886053,0.9375
443,0.013662008568644524,0.9375
444,0.013491860590875149,0.9375
445,0.013322751969099045,0.9375
446,0.013154545798897743,0.9375
447,0.012987279333174229,0.9375
448,0.01282121054828167,0.9375
449,0.012656251899898052,0.9375
450,0.012492384761571884,0.9375
451,0.012329819612205029,0.9375
452,0.012168497778475285,0.9375
453,0.012008407153189182,0.9375
454,0.01184968464076519,0.9375
455,0.011692275293171406,0.9375
456,0.011536196805536747,0.9375
457,0.01138153113424778,0.9375
458,0.011228244751691818,0.9375
459,0.011076340451836586,0.9375
460,0.010925877839326859,0.9375
461,0.010776815935969353,0.9375
462,0.01062917709350586,0.9375
463,0.01048299390822649,0.9375
464,0.010338220745325089,0.9375
465,0.010194908827543259,0.9375
466,0.010053034871816635,0.9375
467,0.009912614710628986,0.9375
468,0.009773651137948036,0.9375
469,0.00963614135980606,0.9375
470,0.009500101208686829,0.9375
471,0.009365521371364594,0.9375
472,0.009232418611645699,0.9375
473,0.00910078827291727,0.9375
474,0.008970651775598526,0.9375
475,0.00884201005101204,0.9375
476,0.00871486309915781,0.9375
477,0.008589223958551884,0.9375
478,0.00846510287374258,0.9375
479,0.008342498913407326,0.9375
480,0.00822142418473959,0.9375
481,0.008101876825094223,0.9375
482,0.007983868941664696,0.9375
483,0.007867394015192986,0.9375
484,0.0077524445950984955,0.9375
485,0.007639021147042513,0.9375
486,0.007527113892138004,0.9375
487,0.007416726555675268,0.9375
488,0.007307838182896376,0.9375
489,0.007200425956398249,0.9375
490,0.007094472646713257,0.9375
491,0.00698996614664793,0.9375
492,0.006886876653879881,0.9375
493,0.006785187870264053,0.9375
494,0.006684867199510336,0.9375
495,0.0065858932211995125,0.9375
496,0.006488240323960781,0.9375
497,0.006391861476004124,0.9375
498,0.006296748295426369,0.9375
499,0.006202855613082647,0.9375
500,0.006110162474215031,0.9375
501,0.006018634419888258,0.9375
502,0.005928235128521919,0.9375
503,0.0058389343321323395,0.9375
504,0.005750710144639015,0.9375
505,0.0056635113433003426,0.9375
506,0.00557731743901968,0.9375
507,0.005492077209055424,0.9375
508,0.005407767836004496,0.9375
509,0.005324350669980049,0.9375
510,0.005241786129772663,0.9375
511,0.005160035099834204,0.9375
512,0.0050790635868906975,0.9375
513,0.004998829215764999,0.9375
514,0.004919296596199274,0.9375
515,0.004840418696403503,0.9375
516,0.0047621699050068855,0.9375
517,0.004684498067945242,0.9375
518,0.0046073682606220245,0.9375
519,0.004530744161456823,0.9375
520,0.004454588517546654,0.9375
521,0.004378854297101498,0.9375
522,0.004303520545363426,0.9375
523,0.004228543024510145,0.9375
524,0.004153897520154715,0.9375
525,0.00407954677939415,0.9375
526,0.004005455411970615,0.9375
527,0.003931610845029354,0.9375
528,0.00385798467323184,0.9375
529,0.0037845498882234097,0.9375
530,0.00371129484847188,0.9375
531,0.0036382023245096207,0.9375
532,0.0035652611404657364,0.9375
533,0.0034924617502838373,0.9375
534,0.003419808577746153,0.9375
535,0.003347294870764017,0.9375
536,0.0032749222591519356,0.9375
537,0.0032027065753936768,0.9375
538,0.0031306694727391005,0.9375
539,0.003058813977986574,0.9375
540,0.002987174317240715,0.9375
541,0.002915780758485198,0.9375
